RAST_GENE_ID	NCBI_GENE_ID
fiG|1005566.5.peG.4109	ygjH
fiG|1005566.5.peG.411	melA
fiG|1005566.5.peG.4110	ygjG
fiG|1005566.5.peG.4111	aer
fiG|1005566.5.peG.4112	yqjI
fiG|1005566.5.peG.4113	yqjH
fiG|1005566.5.peG.4114	ygjF
fiG|1005566.5.peG.4115	rpoD
fiG|1005566.5.peG.4116	NA
fiG|1005566.5.peG.4117	dnaG
fiG|1005566.5.peG.4118	rpsU
fiG|1005566.5.peG.4119	ygjD
fiG|1005566.5.peG.412	melB
fiG|1005566.5.peG.4120	ygjE
fiG|1005566.5.peG.4121	ttdB
fiG|1005566.5.peG.4122	NA
fiG|1005566.5.peG.4123	ttdA
fiG|1005566.5.peG.4124	NA
fiG|1005566.5.peG.4125	ygiP
fiG|1005566.5.peG.4126	ygiH
fiG|1005566.5.peG.4127	folB
fiG|1005566.5.peG.4128	bacA
fiG|1005566.5.peG.4129	cca
fiG|1005566.5.peG.413	yjdF
fiG|1005566.5.peG.4130	htrG
fiG|1005566.5.peG.4131	NA
fiG|1005566.5.peG.4132	ygiF
fiG|1005566.5.peG.4133	glnE
fiG|1005566.5.peG.4134	rfaE
fiG|1005566.5.peG.4135	yqiK
fiG|1005566.5.peG.4136	yqiJ
fiG|1005566.5.peG.4137	glgS
fiG|1005566.5.peG.4138	yqiI
fiG|1005566.5.peG.4139	yqiH
fiG|1005566.5.peG.414	fumB
fiG|1005566.5.peG.4140	yqiG
fiG|1005566.5.peG.4141	insD
fiG|1005566.5.peG.4142	insC
fiG|1005566.5.peG.4143	ygiL
fiG|1005566.5.peG.4144	yqiC
fiG|1005566.5.peG.4145	ribB
fiG|1005566.5.peG.4146	NA
fiG|1005566.5.peG.4147	ygiE
fiG|1005566.5.peG.4148	zupT
fiG|1005566.5.peG.4149	ygiC
fiG|1005566.5.peG.415	dcuB
fiG|1005566.5.peG.4150	NA
fiG|1005566.5.peG.4151	tolC
fiG|1005566.5.peG.4152	nudF
fiG|1005566.5.peG.4153	yqiB
fiG|1005566.5.peG.4154	cpdA
fiG|1005566.5.peG.4155	yqiA
fiG|1005566.5.peG.4156	parE
fiG|1005566.5.peG.4157	ygiN
fiG|1005566.5.peG.4158	mdaB
fiG|1005566.5.peG.4159	qseC
fiG|1005566.5.peG.416	insD
fiG|1005566.5.peG.4160	qseB
fiG|1005566.5.peG.4161	ygiW
fiG|1005566.5.peG.4162	ygiV
fiG|1005566.5.peG.4163	ygiT
fiG|1005566.5.peG.4164	ygiS
fiG|1005566.5.peG.4165	parC
fiG|1005566.5.peG.4166	plsC
fiG|1005566.5.peG.4167	sufI
fiG|1005566.5.peG.4168	ygiQ
fiG|1005566.5.peG.4169	yqhH
fiG|1005566.5.peG.417	insC
fiG|1005566.5.peG.4170	yqhG
fiG|1005566.5.peG.4171	dkgA
fiG|1005566.5.peG.4172	yqhD
fiG|1005566.5.peG.4173	NA
fiG|1005566.5.peG.4174	yqhC
fiG|1005566.5.peG.4175	yghB
fiG|1005566.5.peG.4176	metC
fiG|1005566.5.peG.4177	exbB
fiG|1005566.5.peG.4178	exbD
fiG|1005566.5.peG.4179	yghA
fiG|1005566.5.peG.418	dcuR
fiG|1005566.5.peG.4180	yqhA
fiG|1005566.5.peG.4181	yghZ
fiG|1005566.5.peG.4182	NA
fiG|1005566.5.peG.4183	yghY
fiG|1005566.5.peG.4184	yghX
fiG|1005566.5.peG.4185	yghW
fiG|1005566.5.peG.4186	hybO
fiG|1005566.5.peG.4187	hybA
fiG|1005566.5.peG.4188	hybB
fiG|1005566.5.peG.4189	hybC
fiG|1005566.5.peG.419	dcuS
fiG|1005566.5.peG.4190	hybD
fiG|1005566.5.peG.4191	hybE
fiG|1005566.5.peG.4192	hybF
fiG|1005566.5.peG.4193	hybG
fiG|1005566.5.peG.4194	yghU
fiG|1005566.5.peG.4195	gss
fiG|1005566.5.peG.4196	NA
fiG|1005566.5.peG.4197	pitB
fiG|1005566.5.peG.4198	yghT
fiG|1005566.5.peG.4199	yghS
fiG|1005566.5.peG.42	yieM
fiG|1005566.5.peG.420	yjdI
fiG|1005566.5.peG.4200	yghR
fiG|1005566.5.peG.4201	yghQ
fiG|1005566.5.peG.4202	dcuC
fiG|1005566.5.peG.4203	slp
fiG|1005566.5.peG.4204	yhiF
fiG|1005566.5.peG.4205	yhiD
fiG|1005566.5.peG.4206	hdeB
fiG|1005566.5.peG.4207	hdeA
fiG|1005566.5.peG.4208	hdeD
fiG|1005566.5.peG.4209	gadE
fiG|1005566.5.peG.421	yjdJ
fiG|1005566.5.peG.4210	NA
fiG|1005566.5.peG.4211	mdtE
fiG|1005566.5.peG.4212	mdtF
fiG|1005566.5.peG.4213	gadW
fiG|1005566.5.peG.4214	gadX
fiG|1005566.5.peG.4215	gadA
fiG|1005566.5.peG.4216	yhjA
fiG|1005566.5.peG.4217	treF
fiG|1005566.5.peG.4218	yhjB
fiG|1005566.5.peG.4219	yhjC
fiG|1005566.5.peG.422	yjdK
fiG|1005566.5.peG.4220	yhjD
fiG|1005566.5.peG.4221	yhjE
fiG|1005566.5.peG.4222	yhjG
fiG|1005566.5.peG.4223	yhjH
fiG|1005566.5.peG.4224	NA
fiG|1005566.5.peG.4225	kdgK
fiG|1005566.5.peG.4226	yhjJ
fiG|1005566.5.peG.4227	dctA
fiG|1005566.5.peG.4228	NA
fiG|1005566.5.peG.4229	yhjK
fiG|1005566.5.peG.423	yjdO
fiG|1005566.5.peG.4230	bcsC
fiG|1005566.5.peG.4231	bcsZ
fiG|1005566.5.peG.4232	bcsB
fiG|1005566.5.peG.4233	bcsA
fiG|1005566.5.peG.4234	yhjQ
fiG|1005566.5.peG.4235	yhjR
fiG|1005566.5.peG.4236	bcsE
fiG|1005566.5.peG.4237	bcsF
fiG|1005566.5.peG.4238	bcsG
fiG|1005566.5.peG.4239	NA
fiG|1005566.5.peG.424	lysU
fiG|1005566.5.peG.4240	yhjV
fiG|1005566.5.peG.4241	dppF
fiG|1005566.5.peG.4242	dppD
fiG|1005566.5.peG.4243	dppC
fiG|1005566.5.peG.4244	dppB
fiG|1005566.5.peG.4245	NA
fiG|1005566.5.peG.4246	dppA
fiG|1005566.5.peG.4247	NA
fiG|1005566.5.peG.4248	eptB
fiG|1005566.5.peG.4249	yhjX
fiG|1005566.5.peG.425	yjdL
fiG|1005566.5.peG.4250	yhjY
fiG|1005566.5.peG.4251	tag
fiG|1005566.5.peG.4252	yiaC
fiG|1005566.5.peG.4253	bisC
fiG|1005566.5.peG.4254	yiaD
fiG|1005566.5.peG.4255	tiaE
fiG|1005566.5.peG.4256	yiaF
fiG|1005566.5.peG.4257	yiaG
fiG|1005566.5.peG.4258	cspA
fiG|1005566.5.peG.4259	hokA
fiG|1005566.5.peG.426	cadA
fiG|1005566.5.peG.4260	insJ
fiG|1005566.5.peG.4261	insK
fiG|1005566.5.peG.4262	glyS
fiG|1005566.5.peG.4263	glyQ
fiG|1005566.5.peG.4264	ysaB
fiG|1005566.5.peG.4265	yiaH
fiG|1005566.5.peG.4266	yiaA
fiG|1005566.5.peG.4267	yiaB
fiG|1005566.5.peG.4268	xylB
fiG|1005566.5.peG.4269	NA
fiG|1005566.5.peG.427	cadB
fiG|1005566.5.peG.4270	xylA
fiG|1005566.5.peG.4271	xylF
fiG|1005566.5.peG.4272	xylG
fiG|1005566.5.peG.4273	xylH
fiG|1005566.5.peG.4274	xylR
fiG|1005566.5.peG.4275	bax
fiG|1005566.5.peG.4276	malS
fiG|1005566.5.peG.4277	avtA
fiG|1005566.5.peG.4278	yiaI
fiG|1005566.5.peG.4279	yiaJ
fiG|1005566.5.peG.428	cadC
fiG|1005566.5.peG.4280	yiaK
fiG|1005566.5.peG.4281	yiaL
fiG|1005566.5.peG.4282	yiaM
fiG|1005566.5.peG.4283	yiaN
fiG|1005566.5.peG.4284	yiaO
fiG|1005566.5.peG.4285	lyxK
fiG|1005566.5.peG.4286	sgbH
fiG|1005566.5.peG.4287	sgbU
fiG|1005566.5.peG.4288	sgbE
fiG|1005566.5.peG.4289	yiaT
fiG|1005566.5.peG.429	yjdC
fiG|1005566.5.peG.4290	yiaU
fiG|1005566.5.peG.4291	yiaV
fiG|1005566.5.peG.4292	yiaW
fiG|1005566.5.peG.4293	NA
fiG|1005566.5.peG.4294	aldB
fiG|1005566.5.peG.4295	yiaY
fiG|1005566.5.peG.4296	selB
fiG|1005566.5.peG.4297	selA
fiG|1005566.5.peG.4298	yibF
fiG|1005566.5.peG.4299	NA
fiG|1005566.5.peG.43	yieN
fiG|1005566.5.peG.430	dipZ
fiG|1005566.5.peG.4300	rhsA
fiG|1005566.5.peG.4301	yibA
fiG|1005566.5.peG.4302	yibJ
fiG|1005566.5.peG.4303	yibH
fiG|1005566.5.peG.4304	yibI
fiG|1005566.5.peG.4305	mtlA
fiG|1005566.5.peG.4306	mtlD
fiG|1005566.5.peG.4307	mtlR
fiG|1005566.5.peG.4308	yibT
fiG|1005566.5.peG.4309	yibL
fiG|1005566.5.peG.431	cutA
fiG|1005566.5.peG.4310	lldP
fiG|1005566.5.peG.4311	lldR
fiG|1005566.5.peG.4312	lldD
fiG|1005566.5.peG.4313	yibK
fiG|1005566.5.peG.4314	cysE
fiG|1005566.5.peG.4315	gpsA
fiG|1005566.5.peG.4316	secB
fiG|1005566.5.peG.4317	grxC
fiG|1005566.5.peG.4318	yibN
fiG|1005566.5.peG.4319	gpmI
fiG|1005566.5.peG.432	dcuA
fiG|1005566.5.peG.4320	envC
fiG|1005566.5.peG.4321	yibQ
fiG|1005566.5.peG.4322	yibD
fiG|1005566.5.peG.4323	tdh
fiG|1005566.5.peG.4324	kbl
fiG|1005566.5.peG.4325	htrL
fiG|1005566.5.peG.4326	rfaD
fiG|1005566.5.peG.4327	rfaF
fiG|1005566.5.peG.4328	rfaC
fiG|1005566.5.peG.4329	rfaL
fiG|1005566.5.peG.433	aspA
fiG|1005566.5.peG.4330	rfaK
fiG|1005566.5.peG.4331	rfaZ
fiG|1005566.5.peG.4332	rfaY
fiG|1005566.5.peG.4333	rfaJ
fiG|1005566.5.peG.4334	rfaI
fiG|1005566.5.peG.4335	dcuC
fiG|1005566.5.peG.4336	NA
fiG|1005566.5.peG.4337	rfaB
fiG|1005566.5.peG.4338	rfaS
fiG|1005566.5.peG.4339	rfaP
fiG|1005566.5.peG.434	fxsA
fiG|1005566.5.peG.4340	rfaG
fiG|1005566.5.peG.4341	rfaQ
fiG|1005566.5.peG.4342	kdtA
fiG|1005566.5.peG.4343	coaD
fiG|1005566.5.peG.4344	mutM
fiG|1005566.5.peG.4345	rpmG
fiG|1005566.5.peG.4346	rpmB
fiG|1005566.5.peG.4347	yicR
fiG|1005566.5.peG.4348	dfp
fiG|1005566.5.peG.4349	dut
fiG|1005566.5.peG.435	yjeH
fiG|1005566.5.peG.4350	ttk
fiG|1005566.5.peG.4351	pyrE
fiG|1005566.5.peG.4352	rph
fiG|1005566.5.peG.4353	yicC
fiG|1005566.5.peG.4354	dinD
fiG|1005566.5.peG.4355	yicG
fiG|1005566.5.peG.4356	ligB
fiG|1005566.5.peG.4357	gmk
fiG|1005566.5.peG.4358	rpoZ
fiG|1005566.5.peG.4359	spoT
fiG|1005566.5.peG.436	groS
fiG|1005566.5.peG.4360	trmH
fiG|1005566.5.peG.4361	recG
fiG|1005566.5.peG.4362	gltS
fiG|1005566.5.peG.4363	yicE
fiG|1005566.5.peG.4364	yicH
fiG|1005566.5.peG.4365	yicI
fiG|1005566.5.peG.4366	yicJ
fiG|1005566.5.peG.4367	NA
fiG|1005566.5.peG.4368	setC
fiG|1005566.5.peG.4369	yicL
fiG|1005566.5.peG.437	groL
fiG|1005566.5.peG.4370	nlpA
fiG|1005566.5.peG.4371	yicS
fiG|1005566.5.peG.4372	yicM
fiG|1005566.5.peG.4373	yicN
fiG|1005566.5.peG.4374	yicO
fiG|1005566.5.peG.4375	ade
fiG|1005566.5.peG.4376	uhpT
fiG|1005566.5.peG.4377	uhpC
fiG|1005566.5.peG.4378	uhpB
fiG|1005566.5.peG.4379	uhpA
fiG|1005566.5.peG.438	yjeI
fiG|1005566.5.peG.4380	ilvN
fiG|1005566.5.peG.4381	ilvB
fiG|1005566.5.peG.4382	emrD
fiG|1005566.5.peG.4383	yidF
fiG|1005566.5.peG.4384	yidG
fiG|1005566.5.peG.4385	yidH
fiG|1005566.5.peG.4386	yidI
fiG|1005566.5.peG.4387	yidJ
fiG|1005566.5.peG.4388	yidK
fiG|1005566.5.peG.4389	yidL
fiG|1005566.5.peG.439	yjeJ
fiG|1005566.5.peG.4390	ysdC
fiG|1005566.5.peG.4391	glvG
fiG|1005566.5.peG.4392	glvB
fiG|1005566.5.peG.4393	glvC
fiG|1005566.5.peG.4394	yidP
fiG|1005566.5.peG.4395	yidE
fiG|1005566.5.peG.4396	NA
fiG|1005566.5.peG.4397	ibpB
fiG|1005566.5.peG.4398	ibpA
fiG|1005566.5.peG.4399	yidQ
fiG|1005566.5.peG.44	NA
fiG|1005566.5.peG.440	yjeK
fiG|1005566.5.peG.4400	yidR
fiG|1005566.5.peG.4401	cbrA
fiG|1005566.5.peG.4402	dgoT
fiG|1005566.5.peG.4403	dgoD
fiG|1005566.5.peG.4404	dgoA
fiG|1005566.5.peG.4405	dgoK
fiG|1005566.5.peG.4406	dgoR
fiG|1005566.5.peG.4407	yidX
fiG|1005566.5.peG.4408	yidA
fiG|1005566.5.peG.4409	yidB
fiG|1005566.5.peG.441	efp
fiG|1005566.5.peG.4410	gyrB
fiG|1005566.5.peG.4411	recF
fiG|1005566.5.peG.4412	dnaN
fiG|1005566.5.peG.4413	dnaA
fiG|1005566.5.peG.442	ecnA
fiG|1005566.5.peG.443	ecnB
fiG|1005566.5.peG.444	sugE
fiG|1005566.5.peG.445	blc
fiG|1005566.5.peG.446	ampC
fiG|1005566.5.peG.447	frdD
fiG|1005566.5.peG.448	frdC
fiG|1005566.5.peG.449	frdB
fiG|1005566.5.peG.45	trkD
fiG|1005566.5.peG.450	frdA
fiG|1005566.5.peG.451	poxA
fiG|1005566.5.peG.452	yjeM
fiG|1005566.5.peG.453	yjeN
fiG|1005566.5.peG.454	yjeO
fiG|1005566.5.peG.455	yjeP
fiG|1005566.5.peG.456	psd
fiG|1005566.5.peG.457	rsgA
fiG|1005566.5.peG.458	orn
fiG|1005566.5.peG.459	yjeS
fiG|1005566.5.peG.46	rbsD
fiG|1005566.5.peG.460	yjeF
fiG|1005566.5.peG.461	yjeE
fiG|1005566.5.peG.462	amiB
fiG|1005566.5.peG.463	mutL
fiG|1005566.5.peG.464	miaA
fiG|1005566.5.peG.465	hfq
fiG|1005566.5.peG.466	hflX
fiG|1005566.5.peG.467	hflK
fiG|1005566.5.peG.468	hflC
fiG|1005566.5.peG.469	yjeT
fiG|1005566.5.peG.47	rbsA
fiG|1005566.5.peG.470	purA
fiG|1005566.5.peG.471	yjeB
fiG|1005566.5.peG.472	rnr
fiG|1005566.5.peG.473	rlmB
fiG|1005566.5.peG.474	yjfI
fiG|1005566.5.peG.475	yjfJ
fiG|1005566.5.peG.476	yjfK
fiG|1005566.5.peG.477	yjfL
fiG|1005566.5.peG.478	yjfM
fiG|1005566.5.peG.479	yjfC
fiG|1005566.5.peG.48	rbsC
fiG|1005566.5.peG.480	aidB
fiG|1005566.5.peG.481	yjfN
fiG|1005566.5.peG.482	yjfO
fiG|1005566.5.peG.483	yjfP
fiG|1005566.5.peG.484	ulaR
fiG|1005566.5.peG.485	ulaG
fiG|1005566.5.peG.486	ulaA
fiG|1005566.5.peG.487	ulaB
fiG|1005566.5.peG.488	ulaC
fiG|1005566.5.peG.489	ulaD
fiG|1005566.5.peG.49	rbsB
fiG|1005566.5.peG.490	ulaE
fiG|1005566.5.peG.491	ulaF
fiG|1005566.5.peG.492	yjfY
fiG|1005566.5.peG.493	rpsF
fiG|1005566.5.peG.494	rpsR
fiG|1005566.5.peG.495	rplI
fiG|1005566.5.peG.496	yjfZ
fiG|1005566.5.peG.497	ytfA
fiG|1005566.5.peG.498	ytfB
fiG|1005566.5.peG.499	fklB
fiG|1005566.5.peG.5	tnaA
fiG|1005566.5.peG.50	rbsK
fiG|1005566.5.peG.500	cycA
fiG|1005566.5.peG.501	ytfE
fiG|1005566.5.peG.502	ytfF
fiG|1005566.5.peG.503	ytfG
fiG|1005566.5.peG.504	ytfH
fiG|1005566.5.peG.505	cpdB
fiG|1005566.5.peG.506	cysQ
fiG|1005566.5.peG.507	ytfI
fiG|1005566.5.peG.508	ytfJ
fiG|1005566.5.peG.509	ytfK
fiG|1005566.5.peG.51	rbsR
fiG|1005566.5.peG.510	ytfL
fiG|1005566.5.peG.511	msrA
fiG|1005566.5.peG.512	NA
fiG|1005566.5.peG.513	ytfM
fiG|1005566.5.peG.514	ytfN
fiG|1005566.5.peG.515	yzfA
fiG|1005566.5.peG.516	chpS
fiG|1005566.5.peG.517	chpB
fiG|1005566.5.peG.518	ppa
fiG|1005566.5.peG.519	ytfQ
fiG|1005566.5.peG.52	hsrA
fiG|1005566.5.peG.520	ytfR
fiG|1005566.5.peG.521	ytfT
fiG|1005566.5.peG.522	yjfF
fiG|1005566.5.peG.523	fbp
fiG|1005566.5.peG.524	mpl
fiG|1005566.5.peG.525	yjgA
fiG|1005566.5.peG.526	pmbA
fiG|1005566.5.peG.527	cybC
fiG|1005566.5.peG.528	nrdG
fiG|1005566.5.peG.529	nrdD
fiG|1005566.5.peG.53	yieP
fiG|1005566.5.peG.530	NA
fiG|1005566.5.peG.531	treC
fiG|1005566.5.peG.532	treB
fiG|1005566.5.peG.533	treR
fiG|1005566.5.peG.534	mgtA
fiG|1005566.5.peG.535	yjgF
fiG|1005566.5.peG.536	pyrI
fiG|1005566.5.peG.537	pyrB
fiG|1005566.5.peG.538	yjgH
fiG|1005566.5.peG.539	yjgI
fiG|1005566.5.peG.54	hdfR
fiG|1005566.5.peG.540	yjgJ
fiG|1005566.5.peG.541	yjgK
fiG|1005566.5.peG.542	yjgL
fiG|1005566.5.peG.543	argI
fiG|1005566.5.peG.544	yjgD
fiG|1005566.5.peG.545	yjgM
fiG|1005566.5.peG.546	yjgN
fiG|1005566.5.peG.547	valS
fiG|1005566.5.peG.548	holC
fiG|1005566.5.peG.549	pepA
fiG|1005566.5.peG.55	yifE
fiG|1005566.5.peG.550	NA
fiG|1005566.5.peG.551	yjgP
fiG|1005566.5.peG.552	yjgQ
fiG|1005566.5.peG.553	yjgR
fiG|1005566.5.peG.554	idnR
fiG|1005566.5.peG.555	idnT
fiG|1005566.5.peG.556	idnO
fiG|1005566.5.peG.557	idnD
fiG|1005566.5.peG.558	idnK
fiG|1005566.5.peG.559	yjgB
fiG|1005566.5.peG.56	yifB
fiG|1005566.5.peG.560	intB
fiG|1005566.5.peG.561	insC
fiG|1005566.5.peG.562	insD
fiG|1005566.5.peG.563	yjgW
fiG|1005566.5.peG.564	yjgX
fiG|1005566.5.peG.565	yjgX
fiG|1005566.5.peG.566	NA
fiG|1005566.5.peG.567	insG
fiG|1005566.5.peG.568	yjhB
fiG|1005566.5.peG.569	yjhC
fiG|1005566.5.peG.57	ilvG
fiG|1005566.5.peG.570	NA
fiG|1005566.5.peG.571	yjhE
fiG|1005566.5.peG.572	insN
fiG|1005566.5.peG.573	insI
fiG|1005566.5.peG.574	insM
fiG|1005566.5.peG.575	insO
fiG|1005566.5.peG.576	yjhV
fiG|1005566.5.peG.577	fecE
fiG|1005566.5.peG.578	fecE
fiG|1005566.5.peG.579	fecD
fiG|1005566.5.peG.58	ilvG
fiG|1005566.5.peG.580	fecC
fiG|1005566.5.peG.581	fecB
fiG|1005566.5.peG.582	fecA
fiG|1005566.5.peG.583	fecR
fiG|1005566.5.peG.584	fecI
fiG|1005566.5.peG.585	insB
fiG|1005566.5.peG.586	insB
fiG|1005566.5.peG.587	yjhU
fiG|1005566.5.peG.588	NA
fiG|1005566.5.peG.589	yjhF
fiG|1005566.5.peG.59	ilvM
fiG|1005566.5.peG.590	yjhG
fiG|1005566.5.peG.591	yjhH
fiG|1005566.5.peG.592	yjhI
fiG|1005566.5.peG.593	sgcR
fiG|1005566.5.peG.594	sgcE
fiG|1005566.5.peG.595	sgcA
fiG|1005566.5.peG.596	sgcQ
fiG|1005566.5.peG.597	sgcC
fiG|1005566.5.peG.598	sgcB
fiG|1005566.5.peG.599	sgcX
fiG|1005566.5.peG.6	NA
fiG|1005566.5.peG.60	ilvE
fiG|1005566.5.peG.600	yjhP
fiG|1005566.5.peG.601	yjhQ
fiG|1005566.5.peG.602	yjhX
fiG|1005566.5.peG.603	NA
fiG|1005566.5.peG.604	NA
fiG|1005566.5.peG.605	yjhR
fiG|1005566.5.peG.606	yjhS
fiG|1005566.5.peG.607	yjhT
fiG|1005566.5.peG.608	yjhA
fiG|1005566.5.peG.609	NA
fiG|1005566.5.peG.61	ilvD
fiG|1005566.5.peG.610	fimB
fiG|1005566.5.peG.611	NA
fiG|1005566.5.peG.612	insB
fiG|1005566.5.peG.613	fimE
fiG|1005566.5.peG.614	fimA
fiG|1005566.5.peG.615	fimI
fiG|1005566.5.peG.616	fimC
fiG|1005566.5.peG.617	fimD
fiG|1005566.5.peG.618	fimF
fiG|1005566.5.peG.619	fimG
fiG|1005566.5.peG.62	ilvA
fiG|1005566.5.peG.620	fimH
fiG|1005566.5.peG.621	gntP
fiG|1005566.5.peG.622	uxuA
fiG|1005566.5.peG.623	uxuB
fiG|1005566.5.peG.624	uxuR
fiG|1005566.5.peG.625	yjiC
fiG|1005566.5.peG.626	NA
fiG|1005566.5.peG.627	yjiD
fiG|1005566.5.peG.628	yjiE
fiG|1005566.5.peG.629	iadA
fiG|1005566.5.peG.63	ilvY
fiG|1005566.5.peG.630	yjiG
fiG|1005566.5.peG.631	yjiH
fiG|1005566.5.peG.632	NA
fiG|1005566.5.peG.633	kptA
fiG|1005566.5.peG.634	yjiJ
fiG|1005566.5.peG.635	yjiK
fiG|1005566.5.peG.636	NA
fiG|1005566.5.peG.637	NA
fiG|1005566.5.peG.638	yjiL
fiG|1005566.5.peG.639	yjiM
fiG|1005566.5.peG.64	ilvC
fiG|1005566.5.peG.640	yjiN
fiG|1005566.5.peG.641	yjiO
fiG|1005566.5.peG.642	NA
fiG|1005566.5.peG.643	yjiP
fiG|1005566.5.peG.644	yjiQ
fiG|1005566.5.peG.645	yjiR
fiG|1005566.5.peG.646	yjiS
fiG|1005566.5.peG.647	yjiT
fiG|1005566.5.peG.648	NA
fiG|1005566.5.peG.649	yjiV
fiG|1005566.5.peG.65	ppiC
fiG|1005566.5.peG.650	mcrC
fiG|1005566.5.peG.651	mcrB
fiG|1005566.5.peG.652	yjiW
fiG|1005566.5.peG.653	hsdS
fiG|1005566.5.peG.654	hsdM
fiG|1005566.5.peG.655	hsdR
fiG|1005566.5.peG.656	mrr
fiG|1005566.5.peG.657	yjiA
fiG|1005566.5.peG.658	yjiX
fiG|1005566.5.peG.659	yjiY
fiG|1005566.5.peG.66	rep
fiG|1005566.5.peG.660	tsr
fiG|1005566.5.peG.661	yjiZ
fiG|1005566.5.peG.662	yjjM
fiG|1005566.5.peG.663	yjjN
fiG|1005566.5.peG.664	mdoB
fiG|1005566.5.peG.665	yjjA
fiG|1005566.5.peG.666	dnaC
fiG|1005566.5.peG.667	dnaT
fiG|1005566.5.peG.668	NA
fiG|1005566.5.peG.669	yjjP
fiG|1005566.5.peG.67	gpp
fiG|1005566.5.peG.670	yjjQ
fiG|1005566.5.peG.671	bglJ
fiG|1005566.5.peG.672	fhuF
fiG|1005566.5.peG.673	NA
fiG|1005566.5.peG.674	rsmC
fiG|1005566.5.peG.675	holD
fiG|1005566.5.peG.676	rimI
fiG|1005566.5.peG.677	yjjG
fiG|1005566.5.peG.678	prfC
fiG|1005566.5.peG.679	osmY
fiG|1005566.5.peG.68	rhlB
fiG|1005566.5.peG.680	ytjA
fiG|1005566.5.peG.681	yjjU
fiG|1005566.5.peG.682	yjjV
fiG|1005566.5.peG.683	yjjW
fiG|1005566.5.peG.684	yjjW
fiG|1005566.5.peG.685	yjjI
fiG|1005566.5.peG.686	NA
fiG|1005566.5.peG.687	deoC
fiG|1005566.5.peG.688	deoA
fiG|1005566.5.peG.689	deoB
fiG|1005566.5.peG.69	trxA
fiG|1005566.5.peG.690	deoD
fiG|1005566.5.peG.691	yjjJ
fiG|1005566.5.peG.692	lplA
fiG|1005566.5.peG.693	ytjB
fiG|1005566.5.peG.694	serB
fiG|1005566.5.peG.695	radA
fiG|1005566.5.peG.696	nadR
fiG|1005566.5.peG.697	NA
fiG|1005566.5.peG.698	yjjK
fiG|1005566.5.peG.699	slt
fiG|1005566.5.peG.7	mdtL
fiG|1005566.5.peG.70	NA
fiG|1005566.5.peG.700	trpR
fiG|1005566.5.peG.701	yjjX
fiG|1005566.5.peG.702	ytjC
fiG|1005566.5.peG.703	rob
fiG|1005566.5.peG.704	creA
fiG|1005566.5.peG.705	creB
fiG|1005566.5.peG.706	creC
fiG|1005566.5.peG.707	creD
fiG|1005566.5.peG.708	arcA
fiG|1005566.5.peG.709	insI
fiG|1005566.5.peG.71	rho
fiG|1005566.5.peG.710	yjtD
fiG|1005566.5.peG.711	thrA
fiG|1005566.5.peG.712	thrB
fiG|1005566.5.peG.713	thrC
fiG|1005566.5.peG.714	yaaX
fiG|1005566.5.peG.715	yaaA
fiG|1005566.5.peG.716	yaaJ
fiG|1005566.5.peG.717	talB
fiG|1005566.5.peG.718	mog
fiG|1005566.5.peG.719	yaaH
fiG|1005566.5.peG.72	NA
fiG|1005566.5.peG.720	yaaW
fiG|1005566.5.peG.721	yaaI
fiG|1005566.5.peG.722	dnaK
fiG|1005566.5.peG.723	dnaJ
fiG|1005566.5.peG.724	NA
fiG|1005566.5.peG.725	nhaA
fiG|1005566.5.peG.726	nhaR
fiG|1005566.5.peG.727	insB
fiG|1005566.5.peG.728	rpsT
fiG|1005566.5.peG.729	ribF
fiG|1005566.5.peG.73	rfe
fiG|1005566.5.peG.730	ileS
fiG|1005566.5.peG.731	lspA
fiG|1005566.5.peG.732	fkpB
fiG|1005566.5.peG.733	ispH
fiG|1005566.5.peG.734	rihC
fiG|1005566.5.peG.735	dapB
fiG|1005566.5.peG.736	carA
fiG|1005566.5.peG.737	carB
fiG|1005566.5.peG.738	NA
fiG|1005566.5.peG.739	caiF
fiG|1005566.5.peG.74	wzzE
fiG|1005566.5.peG.740	caiE
fiG|1005566.5.peG.741	caiD
fiG|1005566.5.peG.742	caiC
fiG|1005566.5.peG.743	caiB
fiG|1005566.5.peG.744	caiA
fiG|1005566.5.peG.745	caiT
fiG|1005566.5.peG.746	fixA
fiG|1005566.5.peG.747	fixB
fiG|1005566.5.peG.748	fixC
fiG|1005566.5.peG.749	fixX
fiG|1005566.5.peG.75	rffE
fiG|1005566.5.peG.750	yaaU
fiG|1005566.5.peG.751	kefF
fiG|1005566.5.peG.752	kefC
fiG|1005566.5.peG.753	NA
fiG|1005566.5.peG.754	apaH
fiG|1005566.5.peG.755	apaG
fiG|1005566.5.peG.756	ksgA
fiG|1005566.5.peG.757	pdxA
fiG|1005566.5.peG.758	surA
fiG|1005566.5.peG.759	imp
fiG|1005566.5.peG.76	rffD
fiG|1005566.5.peG.760	djlA
fiG|1005566.5.peG.761	yabP
fiG|1005566.5.peG.762	yabQ
fiG|1005566.5.peG.763	rluA
fiG|1005566.5.peG.764	hepA
fiG|1005566.5.peG.765	polB
fiG|1005566.5.peG.766	araD
fiG|1005566.5.peG.767	araA
fiG|1005566.5.peG.768	araB
fiG|1005566.5.peG.769	araC
fiG|1005566.5.peG.77	rffG
fiG|1005566.5.peG.770	yabI
fiG|1005566.5.peG.771	thiQ
